,Basics.Year,Basics.Make,Basics.Model,Basics.Class,Basics.Length (ft),Basics.FuelType,Basics.HullMaterial,Basics.OfferedBy,Propulsion.EngineMake,Propulsion.TotalPower (hp),Propulsion.EngineType,Propulsion.FuelType,Specifications.Dimensions.LengthOverall (ft),Specifications.Dimensions.Beam (ft),Specifications.Accommodations.DoubleBerths,Specifications.Accommodations.Cabins,Specifications.Accommodations.Heads,Basics.HullShape,Basics.HullWarranty (years),Propulsion.EngineModel,Propulsion.EngineYear,Propulsion.EngineHours,Propulsion.DriveType,Propulsion.PropellerType,Specifications.Speed&Distance.CruisingSpeed (kn),Specifications.Speed&Distance.MaxSpeed (kn),Specifications.Dimensions.LengthOnDeck (ft),Specifications.Dimensions.MaxDra (ft),Specifications.Dimensions.CabinHeadroom (ft),Specifications.Dimensions.LengthAtWaterline (ft),Specifications.Miscellaneous.Windlass,Price,Propulsion.PropellerMaterial,Specifications.Dimensions.MaxBridgeClearance (ft),Specifications.Weights.DryWeight (Lb),Specifications.Accommodations.SingleBerths,Propulsion.FoldingPropeller,Features.ElectricalEquipment.ShorePowerInlet,Features.Electronics.Depthsounder,Features.Electronics.Radar,Features.Electronics.Plotter,Features.Electronics.Compas,Features.Electronics.Gps,Features.InsideEquipment.ElectricBilgePump,Features.InsideEquipment.Oven,Features.InsideEquipment.MarineHead,Features.InsideEquipment.Heating,Features.InsideEquipment.HotWater,Features.InsideEquipment.Refrigerator,Features.InsideEquipment.BatteryCharger,Features.OutsideEquipment.TeakCockpit,Features.OutsideEquipment.RadarReflector,Features.OutsideEquipment.Tender,Features.OutsideEquipment.CockpitCushions,Features.Rigging.SteeringWheel,Features.Sails.StormJib,Features.Sails.BattenedMainsail,Features.Sails.FurlingGenoa,Features.Sails.Trisail,Specifications.Accommodations.TwinBerths,Features.Electronics.Log-speedometer,Features.Electronics.WindSpeedAndDirection,Features.Electronics.Autopilot,Features.Electronics.Radio,Features.Electronics.CockpitSpeakers,Features.Electronics.Vhf,Features.InsideEquipment.BowThruster,Features.InsideEquipment.ManualBilgePump,Features.InsideEquipment.MicrowaveOven,Features.InsideEquipment.AirConditioning,Features.InsideEquipment.ElectricHead,Features.OutsideEquipment.CockpitShower,Features.OutsideEquipment.CockpitTable,Features.OutsideEquipment.SwimmingLadder,Features.Sails.FurlingMainsail,Features.Sails.AsymmetricSpinnaker,Features.Electronics.Repeater(s),Features.ElectricalEquipment.Generator,Features.ElectricalEquipment.Inverter,Features.Electronics.NavigationCenter,Features.InsideEquipment.DeepFreezer,Features.OutsideEquipment.OutboardEngineBrackets,Features.OutsideEquipment.Davit(s),Features.Sails.FullyBattenedMainsail,Specifications.Miscellaneous.ElectricalCircuit (V),Features.Electronics.CdPlayer,Features.Rigging.ElectricWinch,Features.Electronics.TvSet,Features.Electronics.DvdPlayer,Features.InsideEquipment.FreshWaterMaker,Features.Rigging.SpinnakerPole,Features.OutsideEquipment.TeakSidedecks,Features.AdditionalEquipment.RoadTrailer,Features.Sails.Spinnaker,Specifications.Miscellaneous.SeatingCapacity,Features.Electronics.RadarDetector,Features.Electronics.Computer,Features.Electronics.Vcr,Features.Sails.GennakerCruisingSpinnaker,Features.InsideEquipment.SeaWaterPump,Features.OutsideEquipment.SolarPanel,Features.OutsideEquipment.Liferaft,Features.Rigging.Tiller,Features.Sails.Genoa,Features.InsideEquipment.SternThruster,Features.InsideEquipment.Dishwasher,Features.InsideEquipment.WashingMachine,Features.OutsideEquipment.Gangway,Features.OutsideEquipment.HydraulicGangway,Specifications.Speed&Distance.Range (nm),Specifications.Dimensions.Freeboard (ft),Features.OutsideEquipment.WindGenerator,Features.InsideEquipment.Seakeeper,Features.InsideEquipment.AirCompressor,Features.InsideEquipment.ChemicalHead,Specifications.Miscellaneous.LiferaftCapacity,Features.Rigging.HydraulicWinch,Propulsion.RopeCutter,Specifications.Miscellaneous.DeadriseAtTransom (deg),Features.AdditionalEquipment.LaunchingTrailer,Features.AdditionalEquipment.BeachingLegs,Make-Model
542,1983,Elan,43,Pilothouse,22.97,Gas,Fiberglass,VMG Marine GmbH,Mercury,15.0,Outboard-4S,Gas,22.97,8.37,1.0,2.961864406779661,1.0,Monohull,0,4JH57,2016.0,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.76,9.348779342722995,39.67258029978575,Electric Windlass,10868,Bronze,63.21807909604506,23578.5175,2.0,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,2.03960396039604,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Elan-43
543,1995,Elan,E4,Sloop,45.6,Diesel,Fiberglass,Lor Marine,yanmar,50.0,Inboard,Diesel,45.6,13.29,3.0,4.0,2.0,Monohull,0,4JHE2E,1990.0,1121.918781725888,Direct Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,5.41,6.33,37.4,Electric Windlass,95634,Bronze,63.21807909604506,18739.0,2.0,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,6.0,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,12.0,False,False,True,False,False,True,False,False,False,8.62295081967213,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1947.4,9.614166666666668,False,False,False,False,8.0,False,False,22,False,False,Elan-E4
544,1975,Elan,GT5,Ketch,32.0,Diesel,Fiberglass,Breakwater Marina Yacht Sales,Universal,27.0,Inboard,Diesel,32.0,9.83,1.0,2.0,1.0,Monohull,0,D2 75,2016.507913669065,467.0,Direct Drive,3.0,6.0,6.5,43.39205882352945,9.51,6.0,24.75,Electric Windlass,28000,Aluminum,64.96,23578.5175,2.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,False,1.0,True,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,12.0,True,False,False,False,False,True,False,False,False,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Elan-GT5
545,2022,Elan,GT6,Racer/Cruiser,112.0,Diesel,Composite,Brooklin Boat Yard,Cummins,330.0,Inboard,Diesel,112.0,25.0,2.79673590504451,2.961864406779661,2.176534492123846,Monohull,0,QSL9 HD,2016.507913669065,1121.918781725888,Stern Drive,3.0,7.865502392344499,10.30087209302326,109.0,13.0,9.348779342722995,100.5,Electric Windlass,13250000,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Elan-GT6
546,2022,Elan,Impression 43,Racer/Cruiser,84.0,Diesel,Composite,Brooklin Boat Yard,Volvo,180.0,Inboard,Diesel,84.0,20.08,2.79673590504451,2.961864406779661,2.176534492123846,Monohull,0,D4-180,2016.507913669065,1121.918781725888,Stern Drive,3.0,7.865502392344499,10.30087209302326,80.42,10.0,9.348779342722995,76.58,Electric Windlass,9000000,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Elan-Impression 43
547,2022,Elan,Impression 43,Racer/Cruiser,102.0,Diesel,Composite,Brooklin Boat Yard,Cummins,285.0,Inboard,Diesel,102.0,22.75,2.79673590504451,2.961864406779661,2.176534492123846,Monohull,0,QSL9 CD,2016.507913669065,1121.918781725888,Stern Drive,3.0,7.865502392344499,10.30087209302326,97.5,12.0,9.348779342722995,92.5,Electric Windlass,10500000,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Elan-Impression 43
548,2021,Elan,Impression 45.1,Racer/Cruiser,63.98,Diesel,Composite,Avena & Binelli Yachts,Yanmar,66.98479345284491,Inboard,Diesel,74.04206229353457,17.55,2.79673590504451,2.961864406779661,2.176534492123846,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,1684462,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Elan-Impression 45.1
549,1987,Elan,Impression 50,Cruiser,30.0,Diesel,Fiberglass,Portsmouth Boating Center,Yanmar,66.98479345284491,Inboard,Diesel,30.0,10.75,2.79673590504451,2.961864406779661,1.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.5,9.348779342722995,39.67258029978575,Electric Windlass,27500,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Elan-Impression 50
550,1985,Elan,Impression 50.1,Racer/Cruiser,32.67,Diesel,Fiberglass,Riverwalk Yacht Sales & Brokerage,YANMAR,66.98479345284491,Inboard,Diesel,32.67,13.0,2.79673590504451,2.961864406779661,1.0,Monohull,0,YM30,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,29900,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,False,2.03960396039604,True,False,False,True,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,83.00632911392405,False,False,True,True,False,True,False,False,False,8.62295081967213,False,False,False,False,True,True,False,False,True,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,True,7.8125,False,False,22,False,False,Elan-Impression 50.1
551,1982,Elan Boats,Impression 434,Schooner,39.0,Diesel,Fiberglass,New Wave Yachts - Bump Wilcox,Yanmar,66.98479345284491,Inboard,Diesel,39.0,12.75,2.79673590504451,2.961864406779661,2.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,99500,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Elan Boats-Impression 434
552,2023,Elite,32,Catamaran,45.0,Diesel,Fiberglass,Advantage Yacht Sales,Yanmar,66.98479345284491,Inboard,Diesel,45.0,25.0,2.79673590504451,2.961864406779661,3.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,1148998,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.03960396039604,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,83.00632911392405,True,False,False,False,False,False,False,False,False,8.62295081967213,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Elite-32
553,2023,Elizabethan,33,Catamaran,80.0,Diesel,Fiberglass,Advantage Yacht Sales,Yanmar,270.0,Inboard,Diesel,78.58,36.25,6.0,6.0,6.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,6.83,9.348779342722995,39.67258029978575,Electric Windlass,5567230,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Elizabethan-33
554,2023,Ensign,22,Catamaran,42.0,Diesel,Fiberglass,Atlantic Cruising Yachts,Yanmar,66.98479345284491,Inboard,Diesel,41.25,23.67,2.79673590504451,2.961864406779661,2.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,887971,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Ensign-22
555,2011,Ericson,32,Catamaran,44.0,Diesel,Fiberglass,"YachtX, Inc",Volvo,40.0,Inboard,Diesel,44.0,24.0,2.79673590504451,2.961864406779661,4.0,Monohull,0,D2,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.42,9.348779342722995,39.67258029978575,Electric Windlass,364900,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Ericson-32
556,2023,Ericson,32-3,Catamaran,51.0,Diesel,Fiberglass,Advantage Yacht Sales,Yanmar,66.98479345284491,Inboard,Diesel,51.0,26.5,2.79673590504451,6.0,6.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,1279860,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Ericson-32-3
557,2023,Ericson,SAIL,Catamaran,42.0,Diesel,Fiberglass,Advantage Yacht Sales,Volvo,40.0,Inboard,Diesel,41.25,23.58,2.79673590504451,3.0,3.0,Monohull,0,4JH57,2021.0,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.08,9.348779342722995,39.67258029978575,Electric Windlass,658557,Bronze,63.21807909604506,23578.5175,2.872521246458923,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Ericson-SAIL
558,2024,ERYD,32,Catamaran,47.0,Diesel,Fiberglass,Atlantic Cruising Yachts,Yanmar,66.98479345284491,Inboard,Diesel,47.0,25.25,4.0,5.0,6.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.33,6.75,39.67258029978575,Electric Windlass,1210375,Bronze,71.75,23578.5175,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,10.0,False,False,22,False,False,ERYD-32
559,2023,Etap,32s,Catamaran,59.0,Diesel,Fiberglass,Advantage Yacht Sales,Yanmar,150.0,Inboard,Diesel,59.0,31.33,2.79673590504451,2.961864406779661,4.0,Monohull,0,4JH57,2021.0,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,2239597,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Etap-32s
560,2024,Etap,34 S,Catamaran,67.0,Diesel,Composite,Atlantic Cruising Yachts,Yanmar,66.98479345284491,Inboard,Diesel,67.0,32.0,2.79673590504451,2.961864406779661,4.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,3732461,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Etap-34 S
561,2024,Euphoria,54,Cruiser,40.0,Diesel,Composite,Atlantic Cruising Yachts,Yanmar,66.98479345284491,Inboard,Diesel,40.0,22.0,2.79673590504451,2.961864406779661,2.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,724854,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Euphoria-54
562,2023,Europa,ECO Katamaran 44,Catamaran,67.0,Diesel,Fiberglass,Advantage Yacht Sales,Yanmar,66.98479345284491,Inboard,Diesel,66.67,32.0,2.79673590504451,2.961864406779661,2.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,3080452,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Europa-ECO Katamaran 44
563,2024,Excess,11,Multi-Hull,59.0,Diesel,Fiberglass,Atlantic Cruising Yachts,Volvo,82.0,Inboard,Diesel,59.0,31.0,3.5,4.0,4.0,Catamaran,0,4JH110,2023.0,100.0,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.556666666666667,9.348779342722995,39.67258029978575,Electric Windlass,3013565,Bronze,63.21807909604506,44121.33333333334,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Excess-11
564,2024,Excess,11,Catamaran,66.83,Diesel,Fiberglass,Yachtcancun,Yanmar,170.0,Inboard,Diesel,66.67,32.17,3.5,4.0,4.0,Catamaran,0,4LV170,2023.0,100.0,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,5.42,9.348779342722995,39.67258029978575,Electric Windlass,4105220,Bronze,63.21807909604506,78400.0,1.0,False,True,True,True,False,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,2.03960396039604,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,110.0,False,True,True,False,True,False,False,False,False,8.62295081967213,False,False,False,False,False,True,False,False,True,False,True,True,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Excess-11
565,2023,Excess,11,Catamaran,40.0,Diesel,Fiberglass,Advantage Yacht Sales,Volvo,40.0,Inboard,Diesel,40.0,21.67,3.5,4.0,2.0,Catamaran,0,4JH110,2023.0,100.0,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.556666666666667,9.348779342722995,39.67258029978575,Electric Windlass,548853,Bronze,63.21807909604506,44121.33333333334,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Excess-11
566,2024,Excess,11,Catamaran,45.0,Diesel,Composite,Atlantic Cruising Yachts,Volvo,82.0,Inboard,Diesel,45.0,25.0,3.5,4.0,3.0,Catamaran,0,4JH110,2023.0,100.0,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.556666666666667,9.348779342722995,39.67258029978575,Electric Windlass,1085685,Bronze,63.21807909604506,44121.33333333334,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Excess-11
567,2023,Excess,11,Catamaran,47.0,Diesel,Fiberglass,Advantage Yacht Sales,Volvo,82.0,Inboard,Diesel,53.50533333333333,27.61133333333333,3.5,4.0,3.2,Catamaran,0,4JH110,2023.0,100.0,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.556666666666667,9.348779342722995,39.67258029978575,Electric Windlass,879259,Bronze,63.21807909604506,44121.33333333334,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Excess-11
